tenant_id,part_number,catalog_type,metric_type,year,month,quantity,source_sheet
videndum,AB15090001,INV,revenue,2025,3,9,Revenue
videndum,AB15110001,INV,revenue,2023,,21,Revenue
videndum,AB15110001,INV,revenue,2024,,472,Revenue
videndum,AB15110001,INV,revenue,2025,1,31,Revenue
videndum,AB15110001,INV,revenue,2025,2,89,Revenue
videndum,AB15110001,INV,revenue,2025,3,16,Revenue
videndum,AB15110001,INV,revenue,2025,6,78,Revenue
videndum,AB15120001,INV,revenue,2023,,18,Revenue
videndum,AB15120001,INV,revenue,2024,,164,Revenue
videndum,AB15120001,INV,revenue,2025,3,11,Revenue
videndum,AB15120001,INV,revenue,2025,4,5,Revenue
videndum,AB15120001,INV,revenue,2025,5,15,Revenue
videndum,AB15120001,INV,revenue,2025,6,19,Revenue
videndum,AB15120001,INV,revenue,2025,7,17,Revenue
videndum,AB15120001,INV,revenue,2025,8,13,Revenue
videndum,AB15660001,INV,revenue,2023,,25,Revenue
videndum,AB15660001,INV,revenue,2024,,66,Revenue
videndum,AB15660001,INV,revenue,2025,4,5,Revenue
videndum,AB15660001,INV,revenue,2025,5,23,Revenue
videndum,AB15660001,INV,revenue,2025,6,6,Revenue
videndum,AB15660001,INV,revenue,2025,7,24,Revenue
videndum,AB15670001,INV,revenue,2023,,35,Revenue
videndum,AB15670001,INV,revenue,2024,,113,Revenue
videndum,AB15670001,INV,revenue,2025,2,22,Revenue
videndum,AB15670001,INV,revenue,2025,3,10,Revenue
videndum,AB15670001,INV,revenue,2025,4,8,Revenue
videndum,AB15670001,INV,revenue,2025,5,6,Revenue
videndum,AB15670001,INV,revenue,2025,7,25,Revenue
videndum,AB15670001,INV,revenue,2025,8,15,Revenue
videndum,AB15740001,INV,revenue,2024,,19,Revenue
videndum,AB15740001,INV,revenue,2025,5,3,Revenue
videndum,AB16700001,INV,revenue,2023,,6,Revenue
videndum,AB16700001,INV,revenue,2024,,5,Revenue
videndum,AB16710001,INV,revenue,2024,,1,Revenue
videndum,AB16960001,INV,revenue,2023,,3,Revenue
videndum,AB16960001,INV,revenue,2024,,4,Revenue
videndum,AB17540001,INV,revenue,2023,,100,Revenue
videndum,AB17540001,INV,revenue,2024,,406,Revenue
videndum,AB17540001,INV,revenue,2025,6,30,Revenue
videndum,AB17540001,INV,revenue,2025,8,70,Revenue
videndum,AB17550001,INV,revenue,2023,,109,Revenue
videndum,AB17550001,INV,revenue,2024,,186,Revenue
videndum,AB17550001,INV,revenue,2025,2,48,Revenue
videndum,AB17550001,INV,revenue,2025,3,10,Revenue
videndum,AB17550001,INV,revenue,2025,4,27,Revenue
videndum,AB17550001,INV,revenue,2025,5,25,Revenue
videndum,AB17550001,INV,revenue,2025,6,15,Revenue
videndum,AB17550001,INV,revenue,2025,8,30,Revenue
videndum,AB17550001,INV,revenue,2025,9,6,Revenue
videndum,AB17590001,INV,revenue,2023,,10,Revenue
videndum,AB17590001,INV,revenue,2024,,19,Revenue
videndum,AB17650001,INV,revenue,2024,,7,Revenue
videndum,AB17650001,INV,revenue,2025,2,1,Revenue
videndum,AB17650001,INV,revenue,2025,3,4,Revenue
videndum,AB17920001,INV,revenue,2025,3,3,Revenue
videndum,AB17920001,INV,revenue,2025,4,7,Revenue
videndum,AB17920001,INV,revenue,2025,5,4,Revenue
videndum,AB17930001,INV,revenue,2024,,4,Revenue
videndum,AB17930001,INV,revenue,2025,1,1,Revenue
videndum,AB17930001,INV,revenue,2025,3,8,Revenue
videndum,AB17990001,INV,revenue,2024,,1,Revenue
videndum,AB18030001,INV,revenue,2024,,8,Revenue
videndum,AB181101,INV,revenue,2020,,233,Revenue
videndum,AB181101,INV,revenue,2021,,234,Revenue
videndum,AB181101,INV,revenue,2022,,227,Revenue
videndum,AB181101,INV,revenue,2023,,231,Revenue
videndum,AB181101,INV,revenue,2024,,115,Revenue
videndum,AB181101,INV,revenue,2025,1,9,Revenue
videndum,AB181101,INV,revenue,2025,2,3,Revenue
videndum,AB181101,INV,revenue,2025,3,5,Revenue
videndum,AB181101,INV,revenue,2025,4,1,Revenue
videndum,AB181101,INV,revenue,2025,5,7,Revenue
videndum,AB181101,INV,revenue,2025,6,5,Revenue
videndum,AB181101,INV,revenue,2025,7,2,Revenue
videndum,AB181101,INV,revenue,2025,8,12,Revenue
videndum,AB181101,INV,revenue,2025,9,4,Revenue
videndum,AB181101,PKG,revenue,2020,,613,Revenue
videndum,AB181101,PKG,revenue,2021,,768,Revenue
videndum,AB181101,PKG,revenue,2022,,823,Revenue
videndum,AB181101,PKG,revenue,2023,,514,Revenue
videndum,AB181101,PKG,revenue,2024,,562,Revenue
videndum,AB181101,PKG,revenue,2025,1,1,Revenue
videndum,AB181101,PKG,revenue,2025,2,84,Revenue
videndum,AB181101,PKG,revenue,2025,3,32,Revenue
videndum,AB181101,PKG,revenue,2025,4,20,Revenue
videndum,AB181101,PKG,revenue,2025,5,25,Revenue
videndum,AB181101,PKG,revenue,2025,6,33,Revenue
videndum,AB181101,PKG,revenue,2025,7,42,Revenue
videndum,AB181101,PKG,revenue,2025,8,26,Revenue
videndum,AB181101,PKG,revenue,2025,9,29,Revenue
videndum,AB181101,PKG,revenue,2025,10,13,Revenue
videndum,AB18270001,INV,revenue,2024,,3,Revenue
videndum,AB18270001,INV,revenue,2025,4,2,Revenue
videndum,AB191001,INV,revenue,2020,,6,Revenue
videndum,AB191001,INV,revenue,2021,,9,Revenue
videndum,AB191001,INV,revenue,2022,,10,Revenue
videndum,AB191001,INV,revenue,2023,,12,Revenue
videndum,AB191001,INV,revenue,2024,,1,Revenue
videndum,AB191001,PKG,revenue,2020,,16,Revenue
videndum,AB191001,PKG,revenue,2021,,16,Revenue
videndum,AB191001,PKG,revenue,2022,,40,Revenue
videndum,AB191001,PKG,revenue,2023,,18,Revenue
videndum,AB191001,PKG,revenue,2024,,5,Revenue
videndum,AB191101,INV,revenue,2024,,12,Revenue
videndum,AB191101,INV,revenue,2025,2,3,Revenue
videndum,AB191101,INV,revenue,2025,3,1,Revenue
videndum,AB191101,INV,revenue,2025,5,1,Revenue
videndum,AB191101,INV,revenue,2025,6,1,Revenue
videndum,AB191101,INV,revenue,2025,7,2,Revenue
videndum,AB191101,INV,revenue,2025,8,1,Revenue
videndum,AB191101,INV,revenue,2025,9,1,Revenue
videndum,AB191101,PKG,revenue,2024,,51,Revenue
videndum,AB191101,PKG,revenue,2025,2,3,Revenue
videndum,AB191101,PKG,revenue,2025,3,1,Revenue
videndum,AB191101,PKG,revenue,2025,4,6,Revenue
videndum,AB191101,PKG,revenue,2025,5,6,Revenue
videndum,AB191101,PKG,revenue,2025,6,7,Revenue
videndum,AB191101,PKG,revenue,2025,7,8,Revenue
videndum,AB191101,PKG,revenue,2025,8,3,Revenue
videndum,AB191101,PKG,revenue,2025,9,14,Revenue
videndum,AB19130001,INV,revenue,2023,,69,Revenue
videndum,AB19130001,INV,revenue,2024,,193,Revenue
videndum,AB19130001,INV,revenue,2025,1,50,Revenue
videndum,AB19130001,INV,revenue,2025,3,17,Revenue
videndum,AB19130001,INV,revenue,2025,4,46,Revenue
videndum,AB19140001,INV,revenue,2023,,68,Revenue
videndum,AB19140001,INV,revenue,2024,,379,Revenue
videndum,AB19140001,INV,revenue,2025,1,153,Revenue
videndum,AB19140001,INV,revenue,2025,2,60,Revenue
videndum,AB19580001,INV,revenue,2023,,6,Revenue
videndum,AB19580001,INV,revenue,2024,,8,Revenue
videndum,AB201001,INV,revenue,2020,,128,Revenue
videndum,AB201001,INV,revenue,2021,,201,Revenue
videndum,AB201001,INV,revenue,2022,,135,Revenue
videndum,AB201001,INV,revenue,2023,,108,Revenue
videndum,AB201001,INV,revenue,2024,,87,Revenue
videndum,AB201001,INV,revenue,2025,1,6,Revenue
videndum,AB201001,INV,revenue,2025,2,6,Revenue
videndum,AB201001,INV,revenue,2025,5,1,Revenue
videndum,AB201001,INV,revenue,2025,7,-1,Revenue
videndum,AB201001,INV,revenue,2025,9,8,Revenue
videndum,AB201001,PKG,revenue,2020,,144,Revenue
videndum,AB201001,PKG,revenue,2021,,201,Revenue
videndum,AB201001,PKG,revenue,2022,,319,Revenue
videndum,AB201001,PKG,revenue,2023,,153,Revenue
videndum,AB201001,PKG,revenue,2024,,88,Revenue
videndum,AB201001,PKG,revenue,2025,1,16,Revenue
videndum,AB201001,PKG,revenue,2025,2,1,Revenue
videndum,AB201001,PKG,revenue,2025,3,16,Revenue
videndum,AB201001,PKG,revenue,2025,4,20,Revenue
videndum,AB201001,PKG,revenue,2025,5,14,Revenue
videndum,AB201001,PKG,revenue,2025,7,1,Revenue
videndum,AB201001,PKG,revenue,2025,8,22,Revenue
videndum,AB201001,PKG,revenue,2025,9,4,Revenue
videndum,AB201001,PKG,revenue,2025,10,2,Revenue
videndum,AB20180001,INV,revenue,2025,7,7,Revenue
videndum,AB20770001,INV,revenue,2023,,15,Revenue
videndum,AB20770001,INV,revenue,2024,,57,Revenue
videndum,AB20770001,INV,revenue,2025,2,4,Revenue
videndum,AB20770001,INV,revenue,2025,3,2,Revenue
videndum,AB20770001,INV,revenue,2025,7,10,Revenue
videndum,AB20770001,INV,revenue,2025,8,10,Revenue
videndum,AB208700-RIGHTANGLE01,INV,revenue,2023,,3,Revenue
videndum,AB208700-RIGHTANGLE01,INV,revenue,2024,,20,Revenue
videndum,AB208800-RIGHTANGLE01,INV,revenue,2023,,14,Revenue
videndum,AB208800-RIGHTANGLE01,INV,revenue,2024,,28,Revenue
videndum,AB208800-STRAIGHT01,INV,revenue,2024,,1,Revenue
videndum,AB20900001,INV,revenue,2023,,6,Revenue
videndum,AB20900001,INV,revenue,2024,,8,Revenue
videndum,AB20910001,INV,revenue,2024,,25,Revenue
videndum,AB20910001,INV,revenue,2025,2,2,Revenue
videndum,AB20910001,INV,revenue,2025,4,4,Revenue
videndum,AB20910001,INV,revenue,2025,5,3,Revenue
videndum,AB20920001,INV,revenue,2024,,10,Revenue
videndum,AB20930001,INV,revenue,2024,,16,Revenue
videndum,AB20960001,INV,revenue,2024,,12,Revenue
videndum,AB20960001,INV,revenue,2025,5,2,Revenue
videndum,AB20960001,INV,revenue,2025,6,5,Revenue
videndum,AB20960001,INV,revenue,2025,7,5,Revenue
videndum,AB20960001,INV,revenue,2025,9,10,Revenue
videndum,AB20980001,INV,revenue,2025,6,10,Revenue
videndum,AB21230001,INV,revenue,2023,,18,Revenue
videndum,AB21230001,INV,revenue,2024,,60,Revenue
videndum,AB21230001,INV,revenue,2025,2,11,Revenue
videndum,AB21230001,INV,revenue,2025,3,25,Revenue
videndum,AB21230001,INV,revenue,2025,4,11,Revenue
videndum,AB21230001,INV,revenue,2025,5,1,Revenue
videndum,AB21380001,INV,revenue,2023,,8,Revenue
videndum,AB21380001,INV,revenue,2024,,9,Revenue
videndum,AB21390001,INV,revenue,2024,,4,Revenue
videndum,AB21620001,INV,revenue,2023,,53,Revenue
videndum,AB21620001,INV,revenue,2024,,84,Revenue
videndum,AB21750001,INV,revenue,2023,,6,Revenue
videndum,AB21750001,INV,revenue,2024,,5,Revenue
videndum,AB21820001,INV,revenue,2023,,3,Revenue
videndum,AB21820001,INV,revenue,2024,,1,Revenue
videndum,AB21950001,INV,revenue,2024,,8,Revenue
videndum,AB21950001,INV,revenue,2025,2,1,Revenue
videndum,AB21950001,INV,revenue,2025,6,2,Revenue
videndum,AB21950001,INV,revenue,2025,8,5,Revenue
videndum,AB22020001,INV,revenue,2024,,7,Revenue
videndum,AB22020001,INV,revenue,2025,5,2,Revenue
videndum,AB22020001,INV,revenue,2025,7,3,Revenue
videndum,AB22030001,INV,revenue,2024,,21,Revenue
videndum,AB22030001,INV,revenue,2025,1,9,Revenue
videndum,AB22060001,INV,revenue,2023,,3,Revenue
videndum,AB22060001,INV,revenue,2024,,6,Revenue
videndum,AB22060001,INV,revenue,2025,6,2,Revenue
videndum,AB22060001,INV,revenue,2025,7,3,Revenue
videndum,AB22080001,INV,revenue,2023,,3,Revenue
videndum,AB22080001,INV,revenue,2024,,4,Revenue
videndum,AB22110001,INV,revenue,2024,,24,Revenue
videndum,AB22120001,INV,revenue,2023,,11,Revenue
videndum,AB22120001,INV,revenue,2024,,16,Revenue
videndum,AB22130001,INV,revenue,2023,,11,Revenue
videndum,AB22130001,INV,revenue,2024,,11,Revenue
videndum,AB22140001,INV,revenue,2024,,2,Revenue
videndum,AB22150001,INV,revenue,2024,,1,Revenue
videndum,AB22160001,INV,revenue,2024,,2,Revenue
videndum,AB22170001,INV,revenue,2023,,6,Revenue
videndum,AB22170001,INV,revenue,2024,,10,Revenue
videndum,AB22180001,INV,revenue,2023,,3,Revenue
videndum,AB22180001,INV,revenue,2024,,7,Revenue
videndum,AB22190001,INV,revenue,2024,,3,Revenue
videndum,AB22220001,INV,revenue,2025,6,21,Revenue
videndum,AB22220001,INV,revenue,2025,9,20,Revenue
videndum,AB22310001,INV,revenue,2023,,53,Revenue
videndum,AB22310001,INV,revenue,2024,,156,Revenue
videndum,AB22310001,INV,revenue,2025,8,40,Revenue
videndum,AB22320001,INV,revenue,2024,,69,Revenue
videndum,AB22320001,INV,revenue,2025,7,10,Revenue
videndum,AB22330001,INV,revenue,2023,,6,Revenue
videndum,AB22330001,INV,revenue,2024,,35,Revenue
videndum,AB22330001,INV,revenue,2025,3,2,Revenue
videndum,AB22330001,INV,revenue,2025,4,7,Revenue
videndum,AB22340001,INV,revenue,2023,,36,Revenue
videndum,AB22340001,INV,revenue,2024,,76,Revenue
videndum,AB22340001,INV,revenue,2025,2,55,Revenue
videndum,AB22340001,INV,revenue,2025,4,3,Revenue
videndum,AB22340001,INV,revenue,2025,5,12,Revenue
videndum,AB22340001,INV,revenue,2025,8,8,Revenue
videndum,AB22340001,INV,revenue,2025,9,2,Revenue
videndum,AB22740001,INV,revenue,2024,,1,Revenue
videndum,AB22770001,INV,revenue,2023,,6,Revenue
videndum,AB22770001,INV,revenue,2024,,18,Revenue
videndum,AB22770001,INV,revenue,2025,7,2,Revenue
videndum,AB22770001,INV,revenue,2025,8,3,Revenue
videndum,AB22780001,INV,revenue,2023,,15,Revenue
videndum,AB22780001,INV,revenue,2024,,22,Revenue
videndum,AB22780001,INV,revenue,2025,3,12,Revenue
videndum,AB22780001,INV,revenue,2025,5,13,Revenue
videndum,AB22780001,INV,revenue,2025,7,1,Revenue
videndum,AB22800001,INV,revenue,2024,,7,Revenue
videndum,AB22800001,INV,revenue,2025,3,2,Revenue
videndum,AB22900001,INV,revenue,2023,,76,Revenue
videndum,AB22900001,INV,revenue,2024,,135,Revenue
videndum,AB22900001,INV,revenue,2025,3,14,Revenue
videndum,AB22900001,INV,revenue,2025,4,38,Revenue
videndum,AB22900001,INV,revenue,2025,5,11,Revenue
videndum,AB22900001,INV,revenue,2025,7,20,Revenue
videndum,AB22910001,INV,revenue,2023,,45,Revenue
videndum,AB22910001,INV,revenue,2024,,47,Revenue
videndum,AB22910001,INV,revenue,2025,5,8,Revenue
videndum,AB22910001,INV,revenue,2025,6,8,Revenue
videndum,AB22940001,INV,revenue,2023,,3,Revenue
videndum,AB22940001,INV,revenue,2024,,8,Revenue
videndum,AB22950001,INV,revenue,2023,,26,Revenue
videndum,AB22950001,INV,revenue,2024,,60,Revenue
videndum,AB22950001,INV,revenue,2025,3,14,Revenue
videndum,AB22950001,INV,revenue,2025,4,12,Revenue
videndum,AB22950001,INV,revenue,2025,6,1,Revenue
videndum,AB22980001,INV,revenue,2024,,5,Revenue
videndum,AB22980001,INV,revenue,2025,4,2,Revenue
videndum,AB22980001,INV,revenue,2025,5,2,Revenue
videndum,AB23050001,INV,revenue,2023,,3,Revenue
videndum,AB23050001,INV,revenue,2024,,28,Revenue
videndum,AB23050001,INV,revenue,2025,4,1,Revenue
videndum,AB23090001,INV,revenue,2023,,6,Revenue
videndum,AB23090001,INV,revenue,2024,,18,Revenue
videndum,AB23100001,INV,revenue,2023,,97,Revenue
videndum,AB23100001,INV,revenue,2024,,593,Revenue
videndum,AB23100001,INV,revenue,2025,2,68,Revenue
videndum,AB23100001,INV,revenue,2025,3,5,Revenue
videndum,AB23100001,INV,revenue,2025,5,111,Revenue
videndum,AB23100001,INV,revenue,2025,7,130,Revenue
videndum,AB23120001,INV,revenue,2023,,57,Revenue
videndum,AB23120001,INV,revenue,2024,,49,Revenue
videndum,AB23130001,INV,revenue,2023,,22,Revenue
videndum,AB23130001,INV,revenue,2024,,27,Revenue
videndum,AB23130001,INV,revenue,2025,7,20,Revenue
videndum,AB23250001,INV,revenue,2024,,29,Revenue
videndum,AB23290001,INV,revenue,2025,7,39,Revenue
videndum,AB23290001,INV,revenue,2025,8,1,Revenue
videndum,AB23290001,INV,revenue,2025,9,5,Revenue
videndum,AB23340001,INV,revenue,2023,,61,Revenue
videndum,AB23340001,INV,revenue,2024,,69,Revenue
videndum,AB23340001,INV,revenue,2025,7,14,Revenue
videndum,AB23340001,INV,revenue,2025,8,1,Revenue
videndum,AB23350001,INV,revenue,2024,,1,Revenue
videndum,AB23380001,INV,revenue,2023,,11,Revenue
videndum,AB23380001,INV,revenue,2024,,13,Revenue
videndum,AB23390001,INV,revenue,2024,,13,Revenue
videndum,AB23400001,INV,revenue,2024,,12,Revenue
videndum,AB23950001,INV,revenue,2024,,6,Revenue
videndum,AB23960001,INV,revenue,2024,,3,Revenue
videndum,AB23960001,INV,revenue,2025,1,2,Revenue
videndum,AB23960001,INV,revenue,2025,7,2,Revenue
videndum,AB23960001,INV,revenue,2025,8,3,Revenue
videndum,AB24050001,INV,revenue,2024,,17,Revenue
videndum,AB24280001,INV,revenue,2025,6,4,Revenue
videndum,AB24570001,INV,revenue,2023,,3,Revenue
videndum,AB24570001,INV,revenue,2024,,34,Revenue
videndum,AB24570001,INV,revenue,2025,3,7,Revenue
videndum,AB24820001,INV,revenue,2024,,1,Revenue
videndum,AB24830001,INV,revenue,2024,,1,Revenue
videndum,AB24840001,INV,revenue,2024,,4,Revenue
videndum,AB24880001,INV,revenue,2023,,6,Revenue
videndum,AB24880001,INV,revenue,2024,,3,Revenue
videndum,AB24970001,INV,revenue,2024,,13,Revenue
videndum,AB2500P01,INV,revenue,2020,,124,Revenue
videndum,AB2500P01,INV,revenue,2021,,94,Revenue
videndum,AB2500P01,INV,revenue,2022,,111,Revenue
videndum,AB2500P01,INV,revenue,2023,,101,Revenue
videndum,AB2500P01,INV,revenue,2024,,59,Revenue
videndum,AB2500P01,INV,revenue,2025,1,10,Revenue
videndum,AB2500P01,INV,revenue,2025,2,2,Revenue
videndum,AB2500P01,INV,revenue,2025,3,1,Revenue
videndum,AB2500P01,INV,revenue,2025,4,-2,Revenue
videndum,AB2500P01,INV,revenue,2025,5,1,Revenue
videndum,AB2500P01,INV,revenue,2025,6,2,Revenue
videndum,AB2500P01,INV,revenue,2025,7,7,Revenue
videndum,AB2500P01,INV,revenue,2025,8,1,Revenue
videndum,AB2500P01,PKG,revenue,2020,,97,Revenue
videndum,AB2500P01,PKG,revenue,2021,,160,Revenue
videndum,AB2500P01,PKG,revenue,2022,,320,Revenue
videndum,AB2500P01,PKG,revenue,2023,,255,Revenue
videndum,AB2500P01,PKG,revenue,2024,,222,Revenue
videndum,AB2500P01,PKG,revenue,2025,1,11,Revenue
videndum,AB2500P01,PKG,revenue,2025,2,16,Revenue
videndum,AB2500P01,PKG,revenue,2025,3,11,Revenue
videndum,AB2500P01,PKG,revenue,2025,4,9,Revenue
videndum,AB2500P01,PKG,revenue,2025,5,19,Revenue
videndum,AB2500P01,PKG,revenue,2025,6,11,Revenue
videndum,AB2500P01,PKG,revenue,2025,7,14,Revenue
videndum,AB2500P01,PKG,revenue,2025,8,3,Revenue
videndum,AB2500P01,PKG,revenue,2025,9,23,Revenue
videndum,AB2501P01,INV,revenue,2020,,15,Revenue
videndum,AB2501P01,INV,revenue,2021,,20,Revenue
videndum,AB2501P01,INV,revenue,2022,,61,Revenue
videndum,AB2501P01,INV,revenue,2023,,23,Revenue
videndum,AB2501P01,INV,revenue,2024,,13,Revenue
videndum,AB2501P01,INV,revenue,2025,1,12,Revenue
videndum,AB2501P01,INV,revenue,2025,4,3,Revenue
videndum,AB2501P01,INV,revenue,2025,7,10,Revenue
videndum,AB2501P01,INV,revenue,2025,8,3,Revenue
videndum,AB2501P01,INV,revenue,2025,9,3,Revenue
videndum,AB2501P01,PKG,revenue,2020,,54,Revenue
videndum,AB2501P01,PKG,revenue,2021,,63,Revenue
videndum,AB2501P01,PKG,revenue,2022,,68,Revenue
videndum,AB2501P01,PKG,revenue,2023,,75,Revenue
videndum,AB2501P01,PKG,revenue,2024,,25,Revenue
videndum,AB2501P01,PKG,revenue,2025,1,4,Revenue
videndum,AB2501P01,PKG,revenue,2025,2,7,Revenue
videndum,AB2501P01,PKG,revenue,2025,3,3,Revenue
videndum,AB2501P01,PKG,revenue,2025,4,9,Revenue
videndum,AB2501P01,PKG,revenue,2025,5,2,Revenue
videndum,AB2501P01,PKG,revenue,2025,7,3,Revenue
videndum,AB2501P01,PKG,revenue,2025,8,3,Revenue
videndum,AB25050001,INV,revenue,2023,,6,Revenue
videndum,AB25050001,INV,revenue,2024,,31,Revenue
videndum,AB25050001,INV,revenue,2025,2,2,Revenue
videndum,AB25050001,INV,revenue,2025,3,3,Revenue
videndum,AB25050001,INV,revenue,2025,9,5,Revenue
videndum,AB25060001,INV,revenue,2024,,5,Revenue
videndum,AB25130001,INV,revenue,2023,,17,Revenue
videndum,AB25130001,INV,revenue,2024,,49,Revenue
videndum,AB25130001,INV,revenue,2025,1,2,Revenue
videndum,AB25130001,INV,revenue,2025,3,13,Revenue
videndum,AB25130001,INV,revenue,2025,7,10,Revenue
videndum,AB25140001,INV,revenue,2023,,37,Revenue
videndum,AB25140001,INV,revenue,2024,,63,Revenue
videndum,AB25150001,INV,revenue,2023,,15,Revenue
videndum,AB25150001,INV,revenue,2024,,38,Revenue
videndum,AB25150001,INV,revenue,2025,1,10,Revenue
videndum,AB25180001,INV,revenue,2023,,47,Revenue
videndum,AB25180001,INV,revenue,2024,,34,Revenue
videndum,AB25240001,INV,revenue,2024,,11,Revenue
videndum,AB25260001,INV,revenue,2024,,6,Revenue
videndum,AB25260001,INV,revenue,2025,3,2,Revenue
videndum,AB25460001,INV,revenue,2024,,6,Revenue
videndum,AB25460001,INV,revenue,2025,4,2,Revenue
videndum,AB256300-ASM01,INV,revenue,2025,6,50,Revenue
videndum,AB25640001,INV,revenue,2025,8,50,Revenue
videndum,AB25740001,INV,revenue,2023,,20,Revenue
videndum,AB25740001,INV,revenue,2024,,122,Revenue
videndum,AB25740001,INV,revenue,2025,5,15,Revenue
videndum,AB25740001,INV,revenue,2025,7,30,Revenue
videndum,AB25740001,INV,revenue,2025,9,15,Revenue
videndum,AB2575-10501,INV,revenue,2020,,1,Revenue
videndum,AB2575-10501,INV,revenue,2021,,9,Revenue
videndum,AB2575-10501,INV,revenue,2022,,12,Revenue
videndum,AB2575-10501,INV,revenue,2023,,12,Revenue
videndum,AB2575-10501,INV,revenue,2024,,5,Revenue
videndum,AB2575-10501,INV,revenue,2025,7,3,Revenue
videndum,AB2575-10501,INV,revenue,2025,9,3,Revenue
videndum,AB2575-10701,INV,revenue,2020,,68,Revenue
videndum,AB2575-10701,INV,revenue,2021,,50,Revenue
videndum,AB2575-10701,INV,revenue,2022,,117,Revenue
videndum,AB2575-10701,INV,revenue,2023,,18,Revenue
videndum,AB2575-10701,INV,revenue,2024,,32,Revenue
videndum,AB2575-10701,INV,revenue,2025,1,2,Revenue
videndum,AB2575-10701,INV,revenue,2025,3,1,Revenue
videndum,AB2575-10701,INV,revenue,2025,4,1,Revenue
videndum,AB2575-10701,INV,revenue,2025,5,1,Revenue
videndum,AB2575-10701,INV,revenue,2025,6,4,Revenue
videndum,AB2575-10701,INV,revenue,2025,7,3,Revenue
videndum,AB2575-10701,INV,revenue,2025,9,8,Revenue
videndum,AB2575-12001,INV,revenue,2020,,27,Revenue
videndum,AB2575-12001,INV,revenue,2021,,50,Revenue
videndum,AB2575-12001,INV,revenue,2022,,63,Revenue
videndum,AB2575-12001,INV,revenue,2023,,23,Revenue
videndum,AB2575-12001,INV,revenue,2024,,17,Revenue
videndum,AB2575-12001,INV,revenue,2025,1,4,Revenue
videndum,AB2575-12001,INV,revenue,2025,2,3,Revenue
videndum,AB2575-12001,INV,revenue,2025,5,1,Revenue
videndum,AB2575-12001,INV,revenue,2025,7,1,Revenue
videndum,AB2575-12001,INV,revenue,2025,9,1,Revenue
videndum,AB2575-13501,INV,revenue,2020,,112,Revenue
videndum,AB2575-13501,INV,revenue,2021,,319,Revenue
videndum,AB2575-13501,INV,revenue,2022,,247,Revenue
videndum,AB2575-13501,INV,revenue,2023,,104,Revenue
videndum,AB2575-13501,INV,revenue,2024,,88,Revenue
videndum,AB2575-13501,INV,revenue,2025,1,16,Revenue
videndum,AB2575-13501,INV,revenue,2025,2,5,Revenue
videndum,AB2575-13501,INV,revenue,2025,3,15,Revenue
videndum,AB2575-13501,INV,revenue,2025,5,7,Revenue
videndum,AB2575-13501,INV,revenue,2025,6,14,Revenue
